TAZ,Work_0,Work_1,Work_2,Work_3,Work_4,University,School,Escort,Maintenance,Discretionary,AtWork
4331,0.81379,0.26301,-0.72425,-0.32689,0.47659,0.20062,0.49127,0,0,0,0
4332,-3.22622,0.95638,0.03138,0.33144,1.2006,1.10991,0,0,0,0,0
4333,0.99864,0.58416,-0.31713,0.06594,0.50515,0.38052,0.07179,0,0,0,0
4334,1.19749,0.25878,-0.65331,-0.41609,0.33597,0.59905,0.50023,0,0,0,0
4335,2.20892,0.70561,0.07645,-0.24721,0.98866,0.18023,0,0,0,0,0
4336,0.89749,0.40733,-0.51226,-0.20232,0.49751,0.8826,1.28394,0,0,0,0
4337,1.07571,0.34662,-0.49488,-0.38838,0.48555,0.10324,0.57137,0,0,0,0
4338,1.40502,0.62821,-0.19956,0.0603,0.7663,0.38502,0,0,0,0,0
4339,1.52857,0.8194,-0.10229,0.01121,0.66807,0.78044,0,0,0,0,0
4340,1.29589,0.4985,-0.3218,-0.19623,0.52204,0.99253,1.16,0,0,0,0
4341,1.14918,0.68575,-0.06154,0.10351,0.66084,0,0,0,0,0,0
4342,1.38313,0.66374,-0.22775,-0.178,0.63726,-0.65442,0,0,0,0,0
4343,0.9945,0.27209,-0.53837,-0.55754,0.16137,0.42762,0,0,0,0,0
4344,1.13389,0.70225,-0.20593,0.01262,0.68801,0,0,0,0,0,0
4345,0.93547,0.33165,-0.59558,-0.47625,0.21611,0.32608,0.98399,0,0,0,0
4346,1.62127,0.52023,0.24024,0.27055,0.74634,-0.10745,0,0,0,0,0
4347,1.2104,0.62309,-0.06954,-0.20351,0.73945,0.48781,1.18294,0,0,0,0
4348,1.24851,0.60664,0.13749,0.04694,0.75993,1.01933,0,0,0,0,0
4349,1.8401,1.37697,0.46974,0.85735,0.92191,1.54062,0,0,0,0,0
4350,1.08298,0.54429,-0.09256,-0.13302,0.50926,0.32618,1.97658,0,0,0,0
4351,1.90491,1.23754,0.40211,0.66805,1.44587,0.95194,2.74896,0,0,0,0
4352,1.69321,1.10681,0.45021,0.40662,1.34447,1.51203,0,0,0,0,0
4353,0,0,0,0,0,0,0,0,0,0,0
4354,0.53412,0.29553,-0.34619,-0.36804,0.36236,0.8171,1.84218,0,0,0,0
4355,1.30545,1.13732,0.45674,0.37861,1.20644,1.07515,3.49867,0,0,0,0
4356,1.6144,1.25442,0.23947,0.86025,1.39845,0,0,0,0,0,0
4357,0.96554,0.91313,8.35353E-3,0.21757,0.92474,1.27911,2.2583,0,0,0,0
4358,0.5604,0.41073,-0.19012,-0.22557,0.41791,-0.16549,1.27888,0,0,0,0
4359,0.60262,0.21543,-0.20698,-0.05282,0.57631,0.19046,1.02478,0,0,0,0
4360,1.0033,0.75116,0.21439,0.15492,0.90547,0.73989,1.23376,0,0,0,0
4361,0.69466,0.37629,-0.27987,-0.22371,0.69056,0.10446,0.55307,0,0,0,0
4362,1.17872,1.00791,0.43285,0.42671,1.10556,1.19595,0,0,0,0,0
4363,-0.07107,-0.25587,-0.77107,-0.9097,-0.18027,0.25934,0.79311,0,0,0,0
4364,0.66137,0.72644,0.12399,0.02654,0.85766,1.04815,2.42144,0,0,0,0
4365,0.57019,0.60852,0.18558,4.69369E-3,0.76512,0.81998,1.90175,0,0,0,0
4366,0.55819,0.60592,0.06786,-0.07713,0.89414,0.6735,0,0,0,0,0
4367,1.29742,0.40087,0.38801,0.72894,0.72954,0.63918,0,0,0,0,0
4368,0.71091,0.51973,0.19146,-0.05494,0.79264,1.00691,0,0,0,0,0
4369,0.43593,0.54696,0.05179,-0.02538,0.78042,0.95354,0,0,0,0,0
4370,0.80776,0.48473,0.17088,0.07593,0.87015,0.68767,2.36466,0,0,0,0
4371,0.34296,0.2645,-0.14623,-0.23949,0.55642,0.0385,1.86866,0,0,0,0
4372,1.14276,0.50476,0.03573,0.27555,0.87387,0.59304,1.98365,0,0,0,0
4373,0.22523,0.29727,-0.31591,-0.13623,0.59275,0.12533,1.06116,0,0,0,0
4374,1.37187,0.98128,0.3321,0.23607,1.19,1.42502,0,0,0,0,0
4375,0.59042,0.59618,0.16405,0.05755,0.80315,0,0,0,0,0,0
4376,0.47454,0.66891,0.22158,0.19515,0.74465,0.33367,0.72813,0,0,0,0
4377,-8.77757E-3,0.32011,-0.06234,-0.28537,0.63304,-1.10263,0.4921,0,0,0,0
4378,1.47293,0.89915,0.29529,0.51048,1.10308,0.76046,0,0,0,0,0
4379,0.03486,0.10348,-0.20656,-0.46049,0.42619,0.49257,1.52411,0,0,0,0
4380,0.27784,0.45187,0.04387,-0.29197,0.71662,0.40501,1.14499,0,0,0,0
4381,1.12235,0.84664,0.06187,0.18582,0.87142,1.34393,2.5377,0,0,0,0
4382,0.62659,0.5892,0.04228,-0.22005,0.38586,0,0,0,0,0,0
4383,1.52016,1.12546,0.24285,0.46995,1.25044,0.76732,1.79162,0,0,0,0
4384,1.38776,0.85838,0.68128,0.68341,1.11426,0,0,0,0,0,0
4385,0.72444,0.50997,0.18403,-0.08569,0.70132,0.34577,1.24659,0,0,0,0
4386,1.52175,1.09033,0.48388,0.70451,1.23827,1.44214,0,0,0,0,0
4387,0.8991,0.42185,-0.02847,0.03516,0.88618,0.33039,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0,0
4389,1.74249,0.95429,0.52568,0.21631,0.88553,0,0,0,0,0,0
4390,0.88655,0.64429,0.32893,0.20197,0.95269,0,0,0,0,0,0
4391,0.84438,0.74411,0.23177,0.46046,1.08497,1.07131,2.25915,0,0,0,0
4392,0.52148,0.48232,0.19478,-7.68561E-3,0.61157,0.083,1.20911,0,0,0,0
4393,0.89187,0.54495,0.11866,0.23665,1.02168,0.46201,2.05417,0,0,0,0
4394,0.6869,0.58139,0.43522,0.09988,0.8431,1.01178,0,0,0,0,0
4395,1.5207,0.96962,0.57446,0.51338,1.28549,0,1.21769,0,0,0,0
4396,2.38016,1.84908,1.67525,1.25587,1.94714,2.0818,0,0,0,0,0
4397,1.93636,1.50877,0.9906,0.85473,1.6905,0,0,0,0,0,0
4398,0.85149,0.23723,0.05648,-0.33434,0.54233,0.22341,0.53824,0,0,0,0
4399,1.35399,0.48734,0.40964,0.18974,0.92754,0.13968,0.57367,0,0,0,0
4400,0.84389,0.24819,0.02893,-0.30511,0.42741,0.25208,0.54325,0,0,0,0
4401,0.66508,0.15729,0.03666,-0.38366,0.48066,-0.15799,0.6549,0,0,0,0
4402,1.11471,0.49156,0.13361,0.34412,0.95503,0.07213,0,0,0,0,0
4403,1.14432,0.81215,0.45216,0.70008,1.28769,0,0,0,0,0,0
4404,0.61623,0.42201,-9.15172E-3,0.11395,0.84808,0.13414,0,0,0,0,0
4405,1.01364,0.2978,0.03953,0.09257,0.70369,-0.12067,0.63916,0,0,0,0
4406,0.56683,0.29695,0.24298,-0.41233,1.16933,-0.48475,1.40346,0,0,0,0
4407,0.37942,0.14589,0.33848,0.04251,0.77857,-0.04584,0.54994,0,0,0,0
4408,0.33009,0.2262,0.1999,-0.01147,1.02049,0.41579,0,0,0,0,0
4409,0.65096,0.38749,0.23342,0.08343,0.88235,0,0,0,0,0,0
4410,-0.26366,-0.12481,0.01783,-0.15798,0.76382,-0.0644,0.92109,0,0,0,0
4411,0.13592,0.142,-0.06397,-0.39668,0.65249,6.20197E-3,-0.03282,0,0,0,0
4412,-0.2222,-0.03885,0.19248,-0.16428,0.82681,-0.39313,0.07408,0,0,0,0
4413,2.42635,1.73529,1.443,1.11419,1.86867,2.52162,0,0,0,0,0
4414,0.61351,0.49055,0.41451,-2.39059E-3,1.25094,-0.05552,0.23401,0,0,0,0
4415,-0.52753,0.21249,0.1381,0.06925,1.08552,0.38317,0,0,0,0,0
4416,0.11427,0.25464,0.1611,-0.14629,0.86114,-0.17329,0,0,0,0,0
4417,0.97337,0.55199,0.19657,-0.20159,1.17916,1.97199,0,0,0,0,0
4418,-0.17575,0.34271,1.03328,0.60951,1.5567,0,0,0,0,0,0
4419,-0.23636,-0.01572,7.71937E-3,-0.07818,0.86953,0.52366,0,0,0,0,0
4420,0.7174,0.59927,0.7219,0.20152,1.9478,0.46372,1.61881,0,0,0,0
4421,0.16021,0.22506,-0.08437,0.28238,1.2694,0,0,0,0,0,0
4422,-0.34394,-0.08761,-0.07199,0.04877,0.98226,0.09174,0,0,0,0,0
4423,-0.21648,0.33764,0.19897,0.11965,1.03323,0,0,0,0,0,0
4424,0.89704,0.791,0.46155,-0.53454,1.28507,0,0,0,0,0,0
4425,0.02842,0.30091,0.27259,0.05247,1.13842,0.26338,1.37956,0,0,0,0
4426,0.10467,0.23898,0.15841,-0.05307,0.99957,-0.34677,-0.32281,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0,0
4428,0.45207,0.74231,0.64218,0.23508,1.79954,0.98752,0,0,0,0,0
4429,0.4502,0.26395,0.27831,0.20693,1.22383,0,0,0,0,0,0
4430,0,-1.0219,0,-2.21749,0,0,0,0,0,0,0
4431,-0.11761,-0.17887,-0.18612,-0.51341,0.62708,-0.32079,0.9082,0,0,0,0
4432,-0.13749,0.64327,1.02167,0.54544,1.2374,0,0,0,0,0,0
4433,1.09349,0.82135,0.51499,0.27662,1.86321,0.845,1.62713,0,0,0,0
4434,1.27496,1.74067,0.74086,0.55596,1.92883,0,0,0,0,0,0
4435,2.51444,0.94626,1.19639,0,2.33621,0,0,0,0,0,0
4436,0,0,0,0,-0.64046,0,0,0,0,0,0
4437,0.78765,0.2995,-0.41726,-0.55571,-0.60255,1.0922,-0.44813,0,0,0,0
4438,0.80409,0.24996,-0.3369,-0.65593,-0.54484,1.68431,0,0,0,0,0
4439,0.97811,0.29814,-0.37235,-0.64088,-0.52398,1.55833,0.51015,0,0,0,0
4440,0.66283,0.2429,-0.31635,-0.60699,-0.69691,1.26209,0,0,0,0,0
4441,0.82037,0.43751,-0.28379,-0.48815,-0.49988,1.48013,0.41034,0,0,0,0
4442,0.82194,0.22783,-0.40099,-0.56306,-0.44428,1.2283,0,0,0,0,0
4443,0.94758,0.37559,-0.44543,-0.3804,-0.49924,1.68777,0,0,0,0,0
4444,0.30234,0.19165,-0.27127,0.08342,-0.19309,0,0,0,0,0,0
4445,0.30844,0.0118,-0.48545,-0.4578,-0.40719,1.15647,-0.1833,0,0,0,0
4446,1.3691,0.53196,1.08698E-3,-0.6072,-0.20944,1.72513,0.95821,0,0,0,0
4447,1.36944,0.90241,-0.04093,-0.04341,0.37363,0,0,0,0,0,0
4448,0.84837,0.24622,-0.33623,-0.39504,-0.44918,1.28588,-0.18135,0,0,0,0
4449,-0.23814,-0.18691,-0.43942,-0.32686,-0.38987,0,-0.15751,0,0,0,0
4450,0.4061,0.22617,-0.07789,-0.65606,-0.94479,0,0,0,0,0,0
4451,0.21598,0.11101,-0.2392,0.0236,-0.10543,1.00666,-1.10725,0,0,0,0
4452,0.41163,0.05306,-0.70356,-0.66869,-0.45274,1.1147,-0.09117,0,0,0,0
4453,0.34876,0.3595,-0.32099,-0.26703,-0.18954,1.61285,0,0,0,0,0
4454,0.79885,0.41655,-0.18989,-0.80282,-0.62542,-1.08828,0,0,0,0,0
4455,0.77303,0.26878,-0.34576,-0.47631,-0.82162,0.90155,0.78241,0,0,0,0
4456,0.39952,0.44993,0.09257,-0.24367,-0.04136,0,0,0,0,0,0
4457,0.26734,0.06398,-0.52964,-0.42333,-0.15419,-0.8006,0,0,0,0,0
4458,0.27481,-0.15672,-0.4464,-0.39374,-0.22965,2.27209,0,0,0,0,0
4459,-0.08518,-0.07952,-0.79627,-0.69266,-0.48414,0.49378,-1.69233,0,0,0,0
4460,0.73987,0.2365,-0.42689,-0.81014,-0.71936,1.29459,0.22701,0,0,0,0
4461,0.59632,0.79226,0.21259,0.0182,0.023,0,0,0,0,0,0
4462,0.85061,0.6934,0.02737,-0.37647,-0.34158,1.14256,0.56191,0,0,0,0
4463,-0.08387,-0.08979,-0.70208,-0.42863,-0.2233,1.22404,-0.55939,0,0,0,0
4464,0.19902,-0.08445,-0.23906,-0.38289,-0.08401,0.85179,-0.72512,0,0,0,0
4465,0.86103,0.32212,-0.3733,-0.41433,-0.53056,1.40317,0,0,0,0,0
4466,-0.06112,-0.12969,-0.63433,-0.68063,-0.23726,0.88513,-0.59185,0,0,0,0
4467,1.08755,0.47967,-0.21728,-0.51312,-0.48509,1.8386,0.05078,0,0,0,0
4468,0.01767,0.11611,-0.74116,-0.45564,-0.3237,1.13464,-0.01357,0,0,0,0
4469,0.35067,0.62703,0.055,-0.04266,0.29508,1.57914,0.66126,0,0,0,0
4470,1.00764,0.4773,-0.08721,-0.50794,-0.36779,1.52391,0.54128,0,0,0,0
4471,0.19717,0.67407,4.58724E-3,-0.3804,0.2416,1.77642,0,0,0,0,0
4472,0.25402,0.8079,-6.19361E-3,-0.29365,0.28097,1.35559,0,0,0,0,0
4473,0.99131,0.30173,-0.31415,-0.43907,-0.35149,0.82686,0,0,0,0,0
4474,0.29301,0.26001,-0.20976,-0.18634,0.13876,1.58055,0,0,0,0,0
4475,0.65206,0.40195,-0.27108,-0.58015,-0.47271,1.34128,0.98682,0,0,0,0
4476,0.9095,0.34214,-0.47236,-0.59722,-0.6026,1.37728,-1.07768,0,0,0,0
4477,0.03584,0.07319,-0.4862,-0.47066,-0.21549,0.99523,-0.69171,0,0,0,0
4478,-0.0231,-6.3277E-4,-0.61999,-0.23615,0.0333,1.22633,-0.45197,0,0,0,0
4479,0.17378,-0.03181,-0.70006,-0.54907,-0.36013,1.25535,-0.44895,0,0,0,0
4480,-0.16336,-0.21643,-0.75654,-0.59731,-0.26034,1.349,-0.42514,0,0,0,0
4481,0.42463,-0.21815,-0.43373,-0.37964,0.14592,1.06891,-0.84976,0,0,0,0
4482,-0.12032,0.10093,-0.504,-0.3172,-0.21242,1.20262,0,0,0,0,0
4483,0.3672,8.72739E-4,-0.61968,-0.51717,-0.2829,1.18012,-0.22178,0,0,0,0
4484,0.50517,0.72406,0.14898,-0.17279,0.03605,1.76287,0,0,0,0,0
4485,1.12839,0.39403,-0.21779,-0.28513,-0.35897,1.84014,0.21374,0,0,0,0
4486,0.51668,-0.14645,-0.65511,-0.47399,0.11611,0,0,0,0,0,0
4487,-0.06656,0.78837,0.11305,-0.42608,0.14378,1.64339,0.71269,0,0,0,0
4488,-0.26279,-0.26089,-0.8071,-0.44156,-0.12135,1.16627,0,0,0,0,0
4489,-0.12201,0.07264,-0.42967,-0.10095,-0.07369,1.41681,-1.1747,0,0,0,0
4490,0.28817,0.08146,-0.55402,-0.32137,0.17545,0,0,0,0,0,0
4491,0.97792,0.27767,-0.23647,-0.47554,-0.56018,1.83809,7.59908E-3,0,0,0,0
4492,-0.3104,0.64448,-0.23397,-0.73266,0.04568,1.27439,-0.18269,0,0,0,0
4493,0.52922,0.58351,-0.14153,-0.4295,-0.27834,1.28419,0.05731,0,0,0,0
4494,0.07187,-0.02053,-0.43981,-0.27818,-0.01507,0,0,0,0,0,0
4495,-0.43712,0.52757,-0.09535,-0.58578,0.62197,0,0,0,0,0,0
4496,1.05045,0.62118,-0.03593,-0.41579,-0.33593,1.44952,0,0,0,0,0
4497,-0.49235,-0.0852,-0.7298,-0.59521,-0.2196,1.03857,-1.04312,0,0,0,0
4498,-0.02257,0.65901,0.16577,-0.47895,0.20382,0,0,0,0,0,0
4499,0.14575,-0.02195,-0.23045,-0.08777,-0.04623,0,0,0,0,0,0
4500,-0.12746,0.25971,-0.23517,-0.01786,-0.08751,2.3932,0,0,0,0,0
4501,-0.0129,0.01963,-0.66893,-0.61443,-0.08979,1.50512,-0.38205,0,0,0,0
4502,1.28863,0.07722,-0.42242,-0.27927,1.13436,0,0,0,0,0,0
4503,-0.23377,0.5391,-0.12858,-0.61702,-0.04253,1.68431,0,0,0,0,0
4504,-0.09647,-0.25886,-0.74173,-0.33183,-0.06411,1.36264,-0.80697,0,0,0,0
4505,-0.42154,-0.23993,-0.72669,-0.53168,-0.15183,1.30158,0,0,0,0,0
4506,-0.12704,0.11,-0.50426,-0.07945,0.06635,1.65065,-0.08221,0,0,0,0
4507,0.51618,0.55835,0.09205,-0.14588,0.51672,0,0,0,0,0,0
4508,0.11315,0.90494,0.18769,-0.39182,0.26057,2.19338,0,0,0,0,0
4509,-0.2272,-0.24065,-0.70405,-0.44619,0.01724,1.44341,-0.18712,0,0,0,0
4510,0.67206,1.10502,0.79583,-0.60019,0.53561,0,0,0,0,0,0
4511,1.14871,1.04266,0.15698,-0.11235,-0.02004,2.49053,0.68288,0,0,0,0
4512,0.02394,-0.15477,-0.96343,-0.72054,-0.16194,1.06961,-0.2624,0,0,0,0
4513,-0.32925,-0.36952,-0.98651,-0.74283,-0.24755,1.27005,-1.52228,0,0,0,0
4514,-0.10041,-0.16477,-0.72831,-0.62899,-0.0457,1.90597,0,0,0,0,0
4515,0.31236,0.71431,-0.2098,-0.72924,-0.15826,0,0,0,0,0,0
4516,0.10319,0.78942,0.22996,-0.34212,0.29829,1.84318,1.23585,0,0,0,0
4517,1.16713,0.64943,-0.09475,-0.35221,-0.03934,2.20755,0.47723,0,0,0,0
4518,-0.16504,-0.21072,-0.84231,-0.62982,-0.14335,1.15958,0,0,0,0,0
4519,0.59828,0.48245,-0.33448,-0.5975,-0.30222,1.41873,-0.16992,0,0,0,0
4520,-0.36351,-0.33753,-0.82718,-0.51354,-0.1651,1.53057,0,0,0,0,0
4521,0.8581,0.60293,-0.22257,-0.42473,-0.08027,2.21513,0.33695,0,0,0,0
4522,0.71617,0.65097,0.09575,-0.39737,0.2472,0.33039,1.39227,0,0,0,0
4523,0.06477,0.19723,-0.65422,-0.8905,-0.5009,0.33039,1.60578,0,0,0,0
4524,0.27818,0.11151,-0.60174,-0.61802,-0.06886,1.92589,-0.11063,0,0,0,0
4525,0.18708,-0.08427,-0.50508,-0.29759,0.35391,1.60734,0,0,0,0,0
4526,0.50657,0.20865,-0.68515,-0.70729,0.17719,1.70031,-1.09699,0,0,0,0
4527,-0.06553,-0.34226,-0.776,-0.5847,0.10976,1.89715,0,0,0,0,0
4528,0.303,-0.15369,-0.94584,-1.22981,-0.76042,0.64021,0.13888,0,0,0,0
4529,0.49802,1.01127,0.26913,-0.05467,0.28921,0,0,0,0,0,0
4530,-0.52275,0.03717,-0.26315,-0.54763,0.27982,1.35392,0,0,0,0,0
4531,0.65391,0.25303,-0.17134,-0.62902,0.21818,2.1847,-0.09764,0,0,0,0
4532,0.3153,0.06034,-0.41362,-0.41249,0.27646,2.14761,0.01622,0,0,0,0
4533,-0.02683,-0.02082,-0.63212,-0.48142,0.18337,0.73585,0,0,0,0,0
4534,-0.04708,0.01554,-0.59884,-0.40187,0.18031,1.95071,-1.78651,0,0,0,0
4535,0.66856,0.83363,0.77431,-0.09176,1.00303,0,0,0,0,0,0
4536,0.68961,0.51154,-0.31613,-0.44875,0.18953,0,0,0,0,0,0
4537,0.82461,1.21255,0.44302,-0.12234,0.29143,0,0,0,0,0,0
4538,-0.26206,-0.26691,-0.73065,-0.8807,0.46408,2.06072,-0.97167,0,0,0,0
4539,0.16875,0.82985,0.09545,-0.10231,0.31697,1.8716,0.15231,0,0,0,0
4540,-0.4383,-0.36908,-0.75846,-0.57666,0.06318,1.64599,0,0,0,0,0
4541,0.28633,1.08985,0.26511,-0.23395,0.55804,0,0,0,0,0,0
4542,0.84929,0.825,0.09139,-0.66419,0.47516,0,0,0,0,0,0
4543,0.7693,0.88298,0.06315,-0.09499,0.11715,2.01493,1.10735,0,0,0,0
4544,1.59788,1.2363,0.23204,-0.02362,0.79849,0,0,0,0,0,0
4545,-0.64458,0.55403,-0.45683,-0.83543,-0.15497,1.88761,-0.06697,0,0,0,0
4546,-0.33597,-0.30128,-0.81993,-0.63165,0.10451,0,0,0,0,0,0
4547,0.49287,0.37613,-0.18043,-0.50586,0.23653,0,0,0,0,0,0
4548,0.46855,1.02285,0.06219,-0.19829,0.13638,0.58287,1.06964,0,0,0,0
4549,0.96273,1,0.36465,0.12208,0.65219,0,0,0,0,0,0
4550,0.16008,0.01884,-0.52328,-0.55569,0.06429,2.05531,-1.20049,0,0,0,0
4551,0.93786,0.41572,-0.16347,-0.53509,0.17234,2.45807,0.67606,0,0,0,0
4552,0.32773,0.80951,0.43837,-0.19451,0.53322,0,0,0,0,0,0
4553,0.22552,0.41003,-0.46437,-0.21886,0.51603,0,0,0,0,0,0
4554,0.01894,-0.12467,-0.70092,-0.62306,0.13721,0,0,0,0,0,0
4555,0.68042,1.01902,0.38621,-0.38888,0.69659,0,0,0,0,0,0
4556,0.3174,1.25036,0.43615,-0.13271,0.50755,0,0,0,0,0,0
4557,0.69382,1.32895,0.66181,0.04965,1.16238,0,0,0,0,0,0
4558,0.01,0.98409,0.16723,0.07854,0.54481,2.06916,0.20679,0,0,0,0
4559,1.05323,0.25639,-0.25808,-0.552,0.12581,2.33991,0.37377,0,0,0,0
4560,0.45293,0.20509,-0.13396,-0.49874,0.54611,2.73607,-0.35532,0,0,0,0
4561,0.58178,0.15529,-0.49025,-0.6793,0.11301,2.24867,-0.88203,0,0,0,0
4562,0.84925,1.20144,0.49514,-0.28174,0.53902,3.3707,0,0,0,0,0
4563,1.28395,0.8848,0.2474,-0.17296,0.43513,3.0706,0,0,0,0,0
4564,0.36572,0.19661,-0.35777,-0.1465,0.46318,0,0,0,0,0,0
4565,0.58977,0.82531,0.57318,0.04511,0.71862,2.04946,0,0,0,0,0
4566,0.4169,1.08373,0.4825,-0.17952,0.5143,1.8283,0,0,0,0,0
4567,0.57272,0.23552,0.13239,-0.16915,0.55702,2.89489,0,0,0,0,0
4568,0.45562,0.91184,0.28198,0.1359,0.89338,1.93975,0.74687,0,0,0,0
4569,0.7334,0.84734,-0.09417,0.26441,0.30311,0,0,0,0,0,0
4570,0.18306,0.17261,-0.5327,-0.75849,0.2958,2.34008,-0.14752,0,0,0,0
4571,0.62553,0.09332,-0.14435,-0.30358,0.53703,2.3932,0.34326,0,0,0,0
4572,0.70175,0.03338,-0.20485,-0.67152,0.17972,0,0,0,0,0,0
4573,0,1.355,1.19663,-1.19783,0.25982,0,0,0,0,0,0
4574,0.65747,1.08452,0.76703,2.73886E-3,1.36307,0,0,0,0,0,0
4575,0.59296,0.59036,-0.13656,-0.23278,0.80555,0,0,0,0,0,0
4576,0.3574,0.82997,0.52942,0.01139,0.33887,0,0,0,0,0,0
4577,0.79585,0.79322,0.56017,-8.24856E-3,0.90377,0,0,0,0,0,0
4578,0.698,1.19846,0.69641,0.2001,0.68983,0,0,0,0,0,0
4579,1.30207,1.2548,0.76832,-0.07836,1.0766,0,0,0,0,0,0
4580,0.87223,0.73813,0.15059,0,0.62793,0,0,0,0,0,0
4581,0.61491,-0.01004,0.08236,0.26221,0.66927,0,0,0,0,0,0
4582,1.36666,0.29377,-0.10967,-0.10297,1.05827,0,0,0,0,0,0
4583,0.87752,-0.45789,-0.57152,0.13567,1.08494,-0.81074,-0.28623,0,0,0,0
4584,0.78727,-0.17331,0.08047,0.38784,0.94915,-0.82122,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0,0
4586,1.18363,-0.18558,-0.43567,0.04024,0.86487,-1.24782,0.0165,0,0,0,0
4587,0,0,0,0,0,0,0,0,0,0,0
4588,1.26418,0.01864,-0.69207,0.13654,1.53273,0,0,0,0,0,0
4589,0.90645,0.59329,-0.30669,1.98228,1.34144,0,0,0,0,0,0
4590,1.27088,-0.07109,-0.13368,-0.14721,0.94085,0,0,0,0,0,0
4591,0.91997,-0.21012,-0.27866,0.18891,1.50877,0,0,0,0,0,0
4592,0.72271,-0.2126,-0.49824,0.29428,1.23479,0,0,0,0,0,0
4593,0.89244,-0.28867,-0.42708,0.19569,1.21056,-0.84293,0.41714,0,0,0,0
4594,0.99973,-0.10561,-0.17819,0.36684,1.1995,0,0,0,0,0,0
4595,0.85788,-0.32609,-0.53277,-0.03986,0.98581,-0.63795,0.49935,0,0,0,0
4596,0.79785,-0.57266,-0.67262,-0.02529,0.92707,-0.82608,0,0,0,0,0
4597,0.85562,-0.37968,-0.57195,0.08855,1.06937,-0.19034,0,0,0,0,0
4598,0.98062,-0.38484,-0.46592,0.23887,1.02541,-0.75375,0.38157,0,0,0,0
4599,0.73681,-0.40135,-0.43481,0.17665,1.11945,-0.41016,0,0,0,0,0
4600,0.59441,-0.58404,-0.53604,0.08169,1.04048,-0.79182,0,0,0,0,0
4601,1.33658,-0.01599,-0.79133,0.03802,0.80249,-0.87173,0.31746,0,0,0,0
4602,0.6843,-0.09844,-0.22186,0.28501,1.13849,-0.51258,0,0,0,0,0
4603,0.67892,-0.20122,-0.42124,0.13425,1.10879,-0.82692,0,0,0,0,0
4604,0.75555,-0.41455,-0.48742,-9.89252E-3,1.11013,-0.78622,0,0,0,0,0
4605,1.07914,0.15232,0.06243,0.26588,1.19229,-0.8006,0,0,0,0,0
4606,0.92687,-0.47975,-0.52771,0.09104,1.07088,-0.7824,0.43528,0,0,0,0
4607,0,0,0,0,0,0,0,0,0,0,0
4608,0.9073,-0.33775,-0.43668,0.14119,0.96815,-0.77692,0.36973,0,0,0,0
4609,0,2.31705,0.75832,0.53997,1.84043,0,0,0,0,0,0
4610,0.66438,-0.26477,-0.46862,0.21639,1.1594,0,0,0,0,0,0
4611,0.56831,-0.47991,-0.54816,0.05552,0.90627,-1.05452,0,0,0,0,0
4612,0.99798,-0.28182,-0.42618,0.4046,0.93227,-0.48714,0,0,0,0,0
4613,0.94586,-0.1083,-0.20603,0.3383,1.22393,-0.4941,0,0,0,0,0
4614,0.7627,-0.42593,-0.64545,0.09424,1.01445,-0.73539,0,0,0,0,0
4615,0.94183,-0.34198,-0.32299,0.11364,1.20988,-0.47918,0,0,0,0,0
4616,0.80434,-0.32094,-0.41149,0.12178,1.13454,-0.24198,0,0,0,0,0
4617,1.02202,-0.26699,-0.34427,0.21091,1.12661,-0.86005,-0.08453,0,0,0,0
4618,0.66145,-0.2308,-0.40675,0.24969,1.23667,0,0,0,0,0,0
4619,1.45124,0.0364,-0.29989,0.32996,0.96089,-0.42601,-0.02323,0,0,0,0
4620,0.81902,-0.05392,-0.15219,0.23071,1.2339,0,0,0,0,0,0
4621,1.45483,8.03037E-3,0.02084,0.76443,1.43678,0,0,0,0,0,0
4622,0.55552,-0.60234,-0.663,0.08164,0.95801,-0.98112,0.30241,0,0,0,0
4623,1.32831,-0.39811,-0.22056,-0.58127,1.18131,-0.39514,0,0,0,0,0
4624,1.47626,0.03808,-0.12546,0.41622,1.30335,0.01033,0,0,0,0,0
4625,0.90772,-0.32505,-0.34769,0.13163,1.21432,0,0,0,0,0,0
4626,1.73186,-0.1411,-0.35324,0.95612,0.78221,0,0,0,0,0,0
4627,0,0,0,0,0,0,0,0,0,0,0
4628,0.9157,-0.51994,-0.41651,-0.06843,1.06212,-0.73524,0.37336,0,0,0,0
4629,1.02435,-0.29857,-0.16044,0.14049,1.14695,0,0,0,0,0,0
4630,0.92079,-0.53165,-0.47405,0.07382,1.02254,-0.74466,0.95136,0,0,0,0
4631,0.92303,-0.23946,-0.46761,0.10164,0.98587,-0.55602,0.40096,0,0,0,0
4632,0.8044,-9.29754E-3,-0.16066,0.29862,1.15222,-0.37712,0,0,0,0,0
4633,0.82923,-0.36513,-0.45,0.05142,0.99541,-0.36999,0.72026,0,0,0,0
4634,0.73167,-0.45526,-0.48256,0.13751,0.92791,0,0,0,0,0,0
4635,1.12013,-0.11693,-0.36557,0.3049,1.03958,-0.08385,0,0,0,0,0
4636,1.05184,-0.20517,-0.36694,0.28184,1.15713,-0.47232,0,0,0,0,0
4637,0.89727,-0.12622,-0.33802,0.35139,1.19279,0,0,0,0,0,0
4638,0.80538,-0.44718,-0.47566,0.0572,1.037,-0.56774,0,0,0,0,0
