TAZ,STATE,COUNTY,DMA,STL_Zone,region,CBM_Ext
7580,Florida,Bay,1,7,1_Northwest,11525
7145,Florida,Duval,3,38,3_Northeast,11558
7596,Florida,Bay,1,6,1_Northwest,11525
7595,Florida,Bay,1,7,1_Northwest,11525
6803,Florida,Gulf,1,52,1_Northwest,11529
7591,Florida,Bay,1,6,1_Northwest,11525
7150,Florida,Duval,3,38,3_Northeast,11558
7673,Florida,Baker,3,4,3_Northeast,11554
7161,Florida,Duval,3,9,3_Northeast,11559
6877,Florida,Columbia,2,31,2_North Central,11553
7599,Florida,Bay,1,6,1_Northwest,11525
7674,Florida,Baker,3,4,3_Northeast,11556
7597,Florida,Bay,1,6,1_Northwest,11525
7600,Florida,Bay,1,7,1_Northwest,11525
7602,Florida,Bay,1,7,1_Northwest,11525
7166,Florida,Duval,3,25,3_Northeast,11558
7169,Florida,Duval,3,38,3_Northeast,11558
7163,Florida,Duval,3,38,3_Northeast,11558
7604,Florida,Bay,1,7,1_Northwest,11525
6930,Florida,Lafayette,2,76,2_North Central,11547
7044,Florida,Wakulla,2,159,2_North Central,11538
7603,Florida,Bay,1,7,1_Northwest,11525
6931,Florida,Lafayette,2,76,2_North Central,11547
7171,Florida,Duval,3,38,3_Northeast,11558
6926,Florida,Lafayette,2,76,2_North Central,11547
7606,Florida,Bay,1,6,1_Northwest,11525
7588,Florida,Bay,1,7,1_Northwest,11525
6996,Florida,Suwannee,2,153,2_North Central,11552
7175,Florida,Duval,3,38,3_Northeast,11558
7191,Florida,Duval,3,38,3_Northeast,11558
7178,Florida,Duval,3,38,3_Northeast,11558
7186,Florida,Duval,3,38,3_Northeast,11558
7190,Florida,Duval,3,38,3_Northeast,11558
7601,Florida,Bay,1,6,1_Northwest,11525
7607,Florida,Bay,1,7,1_Northwest,11525
7160,Florida,Duval,3,9,3_Northeast,11559
7672,Florida,Baker,3,4,3_Northeast,11556
7050,Florida,Wakulla,2,159,2_North Central,11540
7675,Florida,Baker,3,4,3_Northeast,11556
6884,Florida,Columbia,2,31,2_North Central,11554
7168,Florida,Duval,3,25,3_Northeast,11558
6885,Florida,Columbia,2,31,2_North Central,11552
7676,Florida,Baker,3,4,3_Northeast,11556
7605,Florida,Bay,1,7,1_Northwest,11525
7678,Florida,Baker,3,4,3_Northeast,11556
7608,Florida,Bay,1,7,1_Northwest,11525
7177,Florida,Duval,3,25,3_Northeast,11559
6645,Florida,Taylor,2,213,2_North Central,11544
7179,Florida,Duval,3,25,3_Northeast,11559
7188,Florida,Duval,3,9,3_Northeast,11559
7172,Florida,Duval,3,9,3_Northeast,11559
7614,Florida,Bay,1,6,1_Northwest,11525
7167,Florida,Duval,3,9,3_Northeast,11559
7181,Florida,Duval,3,9,3_Northeast,11559
7174,Florida,Duval,3,25,3_Northeast,11558
7183,Florida,Duval,3,9,3_Northeast,11559
7610,Florida,Bay,1,6,1_Northwest,11525
7173,Florida,Duval,3,25,3_Northeast,11558
7613,Florida,Bay,1,7,1_Northwest,11525
6997,Florida,Suwannee,2,153,2_North Central,11552
7193,Florida,Duval,3,25,3_Northeast,11559
7185,Florida,Duval,3,25,3_Northeast,11558
7198,Florida,Duval,3,38,3_Northeast,11558
7137,Florida,Duval,3,38,3_Northeast,11557
7680,Florida,Baker,3,4,3_Northeast,11556
7124,Florida,Duval,3,38,3_Northeast,11558
7195,Florida,Duval,3,25,3_Northeast,11558
7201,Florida,Duval,3,38,3_Northeast,11558
7612,Florida,Bay,1,7,1_Northwest,11525
6886,Florida,Columbia,2,31,2_North Central,11554
7170,Florida,Duval,3,38,3_Northeast,11558
7048,Florida,Wakulla,2,159,2_North Central,11540
7617,Florida,Bay,1,6,1_Northwest,11525
7196,Florida,Duval,3,25,3_Northeast,11558
7203,Florida,Duval,3,25,3_Northeast,11559
7677,Florida,Baker,3,4,3_Northeast,11556
7194,Florida,Duval,3,25,3_Northeast,11558
7618,Florida,Bay,1,6,1_Northwest,11520
7180,Florida,Duval,3,25,3_Northeast,11558
7199,Florida,Duval,3,38,3_Northeast,11558
6995,Florida,Suwannee,2,153,2_North Central,11552
6990,Florida,Suwannee,2,153,2_North Central,11552
7192,Florida,Duval,3,38,3_Northeast,11558
7200,Florida,Duval,3,38,3_Northeast,11558
7202,Florida,Duval,3,25,3_Northeast,11558
7565,Florida,Bay,1,7,1_Northwest,11525
7615,Florida,Bay,1,6,1_Northwest,11520
7197,Florida,Duval,3,38,3_Northeast,11558
7211,Florida,Duval,3,25,3_Northeast,11558
6998,Florida,Suwannee,2,153,2_North Central,11552
7207,Florida,Duval,3,36,3_Northeast,11558
7619,Florida,Bay,1,7,1_Northwest,11525
6644,Florida,Taylor,2,213,2_North Central,11542
7003,Florida,Suwannee,2,153,2_North Central,11552
7208,Florida,Duval,3,36,3_Northeast,11558
7061,Florida,Liberty,1,89,1_Northwest,11530
7004,Florida,Suwannee,2,153,2_North Central,11552
7679,Florida,Baker,3,4,3_Northeast,11554
7620,Florida,Bay,1,7,1_Northwest,11525
7216,Florida,Duval,3,37,3_Northeast,11558
7046,Florida,Wakulla,2,159,2_North Central,11540
7217,Florida,Duval,3,37,3_Northeast,11557
7002,Florida,Suwannee,2,153,2_North Central,11552
7213,Florida,Duval,3,9,3_Northeast,11559
7209,Florida,Duval,3,25,3_Northeast,11558
7000,Florida,Suwannee,2,153,2_North Central,11552
7220,Florida,Duval,3,25,3_Northeast,11558
7007,Florida,Suwannee,2,153,2_North Central,11552
7235,Florida,Duval,3,38,3_Northeast,11558
7008,Florida,Suwannee,2,153,2_North Central,11552
7224,Florida,Duval,3,38,3_Northeast,11558
6999,Florida,Suwannee,2,153,2_North Central,11552
7187,Florida,Duval,3,38,3_Northeast,11558
7049,Florida,Wakulla,2,159,2_North Central,11542
7233,Florida,Duval,3,25,3_Northeast,11558
7239,Florida,Duval,3,36,3_Northeast,11558
7012,Florida,Suwannee,2,153,2_North Central,11552
7009,Florida,Suwannee,2,153,2_North Central,11552
7010,Florida,Suwannee,2,153,2_North Central,11552
7052,Florida,Wakulla,2,159,2_North Central,11540
7237,Florida,Duval,3,36,3_Northeast,11558
7231,Florida,Duval,3,36,3_Northeast,11558
7625,Florida,Bay,1,7,1_Northwest,11525
7219,Florida,Duval,3,25,3_Northeast,11559
7244,Florida,Duval,3,38,3_Northeast,11558
7243,Florida,Duval,3,36,3_Northeast,11558
7215,Florida,Duval,3,38,3_Northeast,11558
7258,Florida,Duval,3,36,3_Northeast,11558
7249,Florida,Duval,3,37,3_Northeast,11558
7255,Florida,Duval,3,36,3_Northeast,11558
7210,Florida,Duval,3,38,3_Northeast,11558
7232,Florida,Duval,3,38,3_Northeast,11558
7254,Florida,Duval,3,38,3_Northeast,11558
7221,Florida,Duval,3,25,3_Northeast,11559
7259,Florida,Duval,3,36,3_Northeast,11558
7242,Florida,Duval,3,38,3_Northeast,11558
6888,Florida,Columbia,2,31,2_North Central,11552
7264,Florida,Duval,3,25,3_Northeast,11558
7263,Florida,Duval,3,36,3_Northeast,11558
7245,Florida,Duval,3,36,3_Northeast,11558
7250,Florida,Duval,3,25,3_Northeast,11558
7257,Florida,Duval,3,38,3_Northeast,11558
7267,Florida,Duval,3,36,3_Northeast,11558
7017,Florida,Suwannee,2,153,2_North Central,11552
7015,Florida,Suwannee,2,153,2_North Central,11552
7256,Florida,Duval,3,36,3_Northeast,11558
7269,Florida,Duval,3,25,3_Northeast,11558
7272,Florida,Duval,3,25,3_Northeast,11558
7919,Florida,Leon,2,87,2_North Central,11540
7529,Florida,Duval,3,5,3_Northeast,11559
7531,Florida,Duval,3,5,3_Northeast,11559
7916,Florida,Leon,2,87,2_North Central,11540
8007,Florida,Hamilton,2,53,2_North Central,11547
7923,Florida,Leon,2,87,2_North Central,11540
7733,Florida,Calhoun,1,19,1_Northwest,11530
7735,Florida,Calhoun,1,19,1_Northwest,11530
8432,Florida,Santa Rosa,1,138,1_Northwest,11503
8433,Florida,Santa Rosa,1,138,1_Northwest,11503
7524,Florida,Duval,3,5,3_Northeast,11558
7775,Florida,Madison,2,208,2_North Central,11544
8643,Florida,Jackson,1,74,1_Northwest,11530
8389,Florida,Okaloosa,1,114,1_Northwest,11511
8297,Florida,Escambia,1,40,1_Northwest,11505
8110,Florida,Walton,1,161,1_Northwest,11520
8390,Florida,Okaloosa,1,113,1_Northwest,11511
8647,Florida,Jackson,1,74,1_Northwest,11530
8685,Florida,Holmes,1,69,1_Northwest,11520
8648,Florida,Jackson,1,74,1_Northwest,11530
8518,Florida,Washington,1,163,1_Northwest,11529
7623,Florida,Bay,1,7,1_Northwest,11525
7624,Florida,Bay,1,7,1_Northwest,11525
7270,Florida,Duval,3,36,3_Northeast,11558
6648,Florida,Taylor,2,214,2_North Central,11544
7229,Florida,Duval,3,9,3_Northeast,11559
7266,Florida,Duval,3,25,3_Northeast,11558
7276,Florida,Duval,3,36,3_Northeast,11558
7628,Florida,Bay,1,6,1_Northwest,11520
7212,Florida,Duval,3,9,3_Northeast,11559
7274,Florida,Duval,3,36,3_Northeast,11558
7275,Florida,Duval,3,36,3_Northeast,11558
7284,Florida,Duval,3,25,3_Northeast,11558
7251,Florida,Duval,3,25,3_Northeast,11558
7262,Florida,Duval,3,25,3_Northeast,11559
7271,Florida,Duval,3,36,3_Northeast,11558
7268,Florida,Duval,3,25,3_Northeast,11559
7273,Florida,Duval,3,36,3_Northeast,11558
7227,Florida,Duval,3,25,3_Northeast,11559
7631,Florida,Bay,1,7,1_Northwest,11525
7285,Florida,Duval,3,36,3_Northeast,11558
7280,Florida,Duval,3,36,3_Northeast,11558
7281,Florida,Duval,3,25,3_Northeast,11559
7278,Florida,Duval,3,37,3_Northeast,11558
7223,Florida,Duval,3,25,3_Northeast,11559
7236,Florida,Duval,3,9,3_Northeast,11559
7240,Florida,Duval,3,9,3_Northeast,11559
7286,Florida,Duval,3,36,3_Northeast,11558
7289,Florida,Duval,3,36,3_Northeast,11558
7234,Florida,Duval,3,9,3_Northeast,11559
7265,Florida,Duval,3,37,3_Northeast,11558
7226,Florida,Duval,3,25,3_Northeast,11559
7277,Florida,Duval,3,9,3_Northeast,11559
7283,Florida,Duval,3,37,3_Northeast,11558
7291,Florida,Duval,3,25,3_Northeast,11559
7225,Florida,Duval,3,9,3_Northeast,11559
7260,Florida,Duval,3,9,3_Northeast,11559
7006,Florida,Suwannee,2,153,2_North Central,11552
7287,Florida,Duval,3,37,3_Northeast,11558
7300,Florida,Duval,3,36,3_Northeast,11558
7296,Florida,Duval,3,36,3_Northeast,11558
7290,Florida,Duval,3,36,3_Northeast,11558
6889,Florida,Columbia,2,31,2_North Central,11553
6887,Florida,Columbia,2,31,2_North Central,11553
7019,Florida,Suwannee,2,153,2_North Central,11552
7294,Florida,Duval,3,36,3_Northeast,11558
7301,Florida,Duval,3,36,3_Northeast,11558
7308,Florida,Duval,3,36,3_Northeast,11558
7627,Florida,Bay,1,6,1_Northwest,11520
7307,Florida,Duval,3,36,3_Northeast,11558
7311,Florida,Duval,3,36,3_Northeast,11558
7303,Florida,Duval,3,36,3_Northeast,11558
7011,Florida,Suwannee,2,153,2_North Central,11552
7609,Florida,Bay,1,7,1_Northwest,11525
7312,Florida,Duval,3,36,3_Northeast,11558
7282,Florida,Duval,3,25,3_Northeast,11559
7634,Florida,Bay,1,7,1_Northwest,11525
7316,Florida,Duval,3,36,3_Northeast,11558
7313,Florida,Duval,3,36,3_Northeast,11558
7304,Florida,Duval,3,25,3_Northeast,11559
7279,Florida,Duval,3,25,3_Northeast,11559
7310,Florida,Duval,3,36,3_Northeast,11558
7314,Florida,Duval,3,36,3_Northeast,11558
7319,Florida,Duval,3,36,3_Northeast,11558
7288,Florida,Duval,3,25,3_Northeast,11559
7293,Florida,Duval,3,36,3_Northeast,11558
7292,Florida,Duval,3,25,3_Northeast,11559
7295,Florida,Duval,3,36,3_Northeast,11558
7633,Florida,Bay,1,7,1_Northwest,11525
7320,Florida,Duval,3,36,3_Northeast,11558
7321,Florida,Duval,3,36,3_Northeast,11558
7322,Florida,Duval,3,36,3_Northeast,11558
7317,Florida,Duval,3,36,3_Northeast,11558
7324,Florida,Duval,3,36,3_Northeast,11558
7326,Florida,Duval,3,36,3_Northeast,11558
7315,Florida,Duval,3,36,3_Northeast,11558
6643,Florida,Taylor,2,214,2_North Central,11544
7323,Florida,Duval,3,36,3_Northeast,11558
7309,Florida,Duval,3,36,3_Northeast,11558
7018,Florida,Suwannee,2,153,2_North Central,11552
7327,Florida,Duval,3,36,3_Northeast,11558
7298,Florida,Duval,3,37,3_Northeast,11558
7329,Florida,Duval,3,36,3_Northeast,11558
7297,Florida,Duval,3,36,3_Northeast,11558
7332,Florida,Duval,3,36,3_Northeast,11558
7328,Florida,Duval,3,36,3_Northeast,11558
7333,Florida,Duval,3,36,3_Northeast,11558
7334,Florida,Duval,3,36,3_Northeast,11558
7336,Florida,Duval,3,36,3_Northeast,11558
7335,Florida,Duval,3,36,3_Northeast,11558
7337,Florida,Duval,3,36,3_Northeast,11558
7302,Florida,Duval,3,25,3_Northeast,11559
7318,Florida,Duval,3,25,3_Northeast,11559
6649,Florida,Taylor,2,214,2_North Central,11544
7340,Florida,Duval,3,36,3_Northeast,11558
7331,Florida,Duval,3,36,3_Northeast,11558
7342,Florida,Duval,3,36,3_Northeast,11558
7339,Florida,Duval,3,36,3_Northeast,11558
7343,Florida,Duval,3,36,3_Northeast,11558
7344,Florida,Duval,3,36,3_Northeast,11558
7345,Florida,Duval,3,36,3_Northeast,11558
7330,Florida,Duval,3,36,3_Northeast,11558
7351,Florida,Duval,3,36,3_Northeast,11558
7346,Florida,Duval,3,36,3_Northeast,11558
6650,Florida,Taylor,2,214,2_North Central,11544
6646,Florida,Taylor,2,214,2_North Central,11544
7348,Florida,Duval,3,36,3_Northeast,11558
7349,Florida,Duval,3,36,3_Northeast,11558
7352,Florida,Duval,3,36,3_Northeast,11558
7353,Florida,Duval,3,36,3_Northeast,11558
7341,Florida,Duval,3,36,3_Northeast,11558
7359,Florida,Duval,3,36,3_Northeast,11558
7354,Florida,Duval,3,36,3_Northeast,11558
7020,Florida,Suwannee,2,153,2_North Central,11552
7362,Florida,Duval,3,36,3_Northeast,11558
7361,Florida,Duval,3,36,3_Northeast,11558
7358,Florida,Duval,3,36,3_Northeast,11558
7356,Florida,Duval,3,36,3_Northeast,11558
7363,Florida,Duval,3,36,3_Northeast,11558
7360,Florida,Duval,3,36,3_Northeast,11558
7355,Florida,Duval,3,36,3_Northeast,11558
7364,Florida,Duval,3,36,3_Northeast,11558
7365,Florida,Duval,3,36,3_Northeast,11558
7366,Florida,Duval,3,36,3_Northeast,11558
7368,Florida,Duval,3,36,3_Northeast,11558
7369,Florida,Duval,3,36,3_Northeast,11558
7305,Florida,Duval,3,36,3_Northeast,11558
7306,Florida,Duval,3,37,3_Northeast,11558
7372,Florida,Duval,3,36,3_Northeast,11558
6647,Florida,Taylor,2,213,2_North Central,11542
7367,Florida,Duval,3,36,3_Northeast,11558
7373,Florida,Duval,3,36,3_Northeast,11558
7376,Florida,Duval,3,36,3_Northeast,11558
7377,Florida,Duval,3,36,3_Northeast,11558
7374,Florida,Duval,3,36,3_Northeast,11558
7375,Florida,Duval,3,36,3_Northeast,11558
7357,Florida,Duval,3,25,3_Northeast,11559
7380,Florida,Duval,3,36,3_Northeast,11558
7381,Florida,Duval,3,36,3_Northeast,11558
7379,Florida,Duval,3,36,3_Northeast,11558
7386,Florida,Duval,3,36,3_Northeast,11558
7382,Florida,Duval,3,36,3_Northeast,11558
7299,Florida,Duval,3,37,3_Northeast,11558
7387,Florida,Duval,3,36,3_Northeast,11558
7325,Florida,Duval,3,36,3_Northeast,11558
7385,Florida,Duval,3,36,3_Northeast,11558
7388,Florida,Duval,3,36,3_Northeast,11558
7389,Florida,Duval,3,36,3_Northeast,11558
7390,Florida,Duval,3,36,3_Northeast,11558
7391,Florida,Duval,3,36,3_Northeast,11558
7636,Florida,Bay,1,7,1_Northwest,11525
7394,Florida,Duval,3,36,3_Northeast,11558
7635,Florida,Bay,1,7,1_Northwest,11525
7350,Florida,Duval,3,37,3_Northeast,11558
7393,Florida,Duval,3,36,3_Northeast,11558
7338,Florida,Duval,3,36,3_Northeast,11558
7395,Florida,Duval,3,36,3_Northeast,11558
7371,Florida,Duval,3,37,3_Northeast,11558
7383,Florida,Duval,3,36,3_Northeast,11558
7384,Florida,Duval,3,25,3_Northeast,11559
6890,Florida,Columbia,2,31,2_North Central,11553
7629,Florida,Bay,1,7,1_Northwest,11525
7638,Florida,Bay,1,6,1_Northwest,11520
7616,Florida,Bay,1,6,1_Northwest,11525
7056,Florida,Wakulla,2,159,2_North Central,11538
7347,Florida,Duval,3,25,3_Northeast,11559
7993,Florida,Hamilton,2,53,2_North Central,11553
7637,Florida,Bay,1,6,1_Northwest,11520
7994,Florida,Hamilton,2,53,2_North Central,11553
7016,Florida,Suwannee,2,153,2_North Central,11552
7055,Florida,Wakulla,2,159,2_North Central,11540
7410,Florida,Duval,3,36,3_Northeast,11558
7411,Florida,Duval,3,37,3_Northeast,11558
7053,Florida,Wakulla,2,159,2_North Central,11540
7683,Florida,Baker,3,4,3_Northeast,11556
7398,Florida,Duval,3,36,3_Northeast,11558
7396,Florida,Duval,3,36,3_Northeast,11558
7400,Florida,Duval,3,36,3_Northeast,11558
7404,Florida,Duval,3,36,3_Northeast,11558
7378,Florida,Duval,3,37,3_Northeast,11558
7406,Florida,Duval,3,36,3_Northeast,11558
7408,Florida,Duval,3,36,3_Northeast,11558
7632,Florida,Bay,1,7,1_Northwest,11525
7639,Florida,Bay,1,7,1_Northwest,11525
7057,Florida,Wakulla,2,159,2_North Central,11538
7058,Florida,Wakulla,2,159,2_North Central,11538
7399,Florida,Duval,3,37,3_Northeast,11558
7392,Florida,Duval,3,25,3_Northeast,11559
7415,Florida,Duval,3,36,3_Northeast,11558
7418,Florida,Duval,3,36,3_Northeast,11558
6891,Florida,Columbia,2,31,2_North Central,11553
7409,Florida,Duval,3,25,3_Northeast,11559
7421,Florida,Duval,3,36,3_Northeast,11558
7060,Florida,Liberty,1,89,1_Northwest,11530
7051,Florida,Wakulla,2,159,2_North Central,11528
7054,Florida,Wakulla,2,159,2_North Central,11528
7417,Florida,Duval,3,25,3_Northeast,11559
7402,Florida,Duval,3,25,3_Northeast,11559
7798,Florida,Leon,2,86,2_North Central,11540
7405,Florida,Duval,3,25,3_Northeast,11559
7403,Florida,Duval,3,25,3_Northeast,11559
7423,Florida,Duval,3,25,3_Northeast,11559
7014,Florida,Suwannee,2,153,2_North Central,11552
7419,Florida,Duval,3,36,3_Northeast,11558
7643,Florida,Bay,1,6,1_Northwest,11520
7727,Florida,Calhoun,1,19,1_Northwest,11530
7425,Florida,Duval,3,36,3_Northeast,11558
7427,Florida,Duval,3,36,3_Northeast,11558
7429,Florida,Duval,3,36,3_Northeast,11558
7424,Florida,Duval,3,36,3_Northeast,11558
7426,Florida,Duval,3,36,3_Northeast,11558
7431,Florida,Duval,3,36,3_Northeast,11558
7433,Florida,Duval,3,36,3_Northeast,11558
7682,Florida,Baker,3,4,3_Northeast,11554
7412,Florida,Duval,3,36,3_Northeast,11558
7428,Florida,Duval,3,36,3_Northeast,11558
7430,Florida,Duval,3,36,3_Northeast,11558
7397,Florida,Duval,3,9,3_Northeast,11559
7642,Florida,Bay,1,6,1_Northwest,11520
7026,Florida,Suwannee,2,153,2_North Central,11552
7022,Florida,Suwannee,2,153,2_North Central,11552
7401,Florida,Duval,3,9,3_Northeast,11559
7416,Florida,Duval,3,9,3_Northeast,11559
7435,Florida,Duval,3,9,3_Northeast,11559
7370,Florida,Duval,3,9,3_Northeast,11559
7996,Florida,Hamilton,2,53,2_North Central,11553
7434,Florida,Duval,3,25,3_Northeast,11559
7443,Florida,Duval,3,9,3_Northeast,11559
7440,Florida,Duval,3,36,3_Northeast,11558
7414,Florida,Duval,3,25,3_Northeast,11558
7422,Florida,Duval,3,36,3_Northeast,11558
7646,Florida,Bay,1,7,1_Northwest,11525
7801,Florida,Leon,2,86,2_North Central,11540
7025,Florida,Suwannee,2,153,2_North Central,11552
7645,Florida,Bay,1,6,1_Northwest,11520
7446,Florida,Duval,3,36,3_Northeast,11558
7024,Florida,Suwannee,2,153,2_North Central,11552
7441,Florida,Duval,3,25,3_Northeast,11559
7436,Florida,Duval,3,37,3_Northeast,11558
7442,Florida,Duval,3,25,3_Northeast,11559
7261,Florida,Duval,3,37,3_Northeast,11557
7648,Florida,Bay,1,6,1_Northwest,11525
7439,Florida,Duval,3,25,3_Northeast,11559
7021,Florida,Suwannee,2,153,2_North Central,11552
7641,Florida,Bay,1,7,1_Northwest,11525
7644,Florida,Bay,1,6,1_Northwest,11525
7407,Florida,Duval,3,9,3_Northeast,11559
7647,Florida,Bay,1,6,1_Northwest,11520
7450,Florida,Duval,3,9,3_Northeast,11559
7452,Florida,Duval,3,9,3_Northeast,11559
7448,Florida,Duval,3,36,3_Northeast,11558
7413,Florida,Duval,3,9,3_Northeast,11559
7684,Florida,Baker,3,4,3_Northeast,11556
7447,Florida,Duval,3,36,3_Northeast,11558
7432,Florida,Duval,3,37,3_Northeast,11558
7454,Florida,Duval,3,36,3_Northeast,11558
7455,Florida,Duval,3,36,3_Northeast,11558
7449,Florida,Duval,3,36,3_Northeast,11558
7438,Florida,Duval,3,37,3_Northeast,11558
7023,Florida,Suwannee,2,153,2_North Central,11547
7437,Florida,Duval,3,37,3_Northeast,11558
7247,Florida,Duval,3,37,3_Northeast,11558
7749,Florida,Madison,2,90,2_North Central,11547
7451,Florida,Duval,3,36,3_Northeast,11558
7456,Florida,Duval,3,36,3_Northeast,11558
7459,Florida,Duval,3,36,3_Northeast,11558
7681,Florida,Baker,3,4,3_Northeast,11554
7626,Florida,Bay,1,6,1_Northwest,11520
7995,Florida,Hamilton,2,53,2_North Central,11552
7752,Florida,Madison,2,90,2_North Central,11544
7650,Florida,Bay,1,7,1_Northwest,11525
7640,Florida,Bay,1,6,1_Northwest,11520
7463,Florida,Duval,3,36,3_Northeast,11558
7458,Florida,Duval,3,37,3_Northeast,11558
7804,Florida,Leon,2,86,2_North Central,11540
7457,Florida,Duval,3,9,3_Northeast,11559
7465,Florida,Duval,3,36,3_Northeast,11558
7453,Florida,Duval,3,9,3_Northeast,11559
7466,Florida,Duval,3,36,3_Northeast,11558
7460,Florida,Duval,3,25,3_Northeast,11558
7464,Florida,Duval,3,36,3_Northeast,11558
7691,Florida,Jefferson,2,75,2_North Central,11542
7462,Florida,Duval,3,36,3_Northeast,11558
7468,Florida,Duval,3,36,3_Northeast,11558
7472,Florida,Duval,3,36,3_Northeast,11558
7470,Florida,Duval,3,36,3_Northeast,11558
7461,Florida,Duval,3,36,3_Northeast,11558
7476,Florida,Duval,3,37,3_Northeast,11558
7475,Florida,Duval,3,37,3_Northeast,11558
7474,Florida,Duval,3,9,3_Northeast,11559
7751,Florida,Madison,2,90,2_North Central,11547
7477,Florida,Duval,3,36,3_Northeast,11558
7750,Florida,Madison,2,90,2_North Central,11542
7467,Florida,Duval,3,9,3_Northeast,11559
7473,Florida,Duval,3,36,3_Northeast,11558
7028,Florida,Suwannee,2,153,2_North Central,11547
7469,Florida,Duval,3,37,3_Northeast,11558
7651,Florida,Bay,1,7,1_Northwest,11525
7693,Florida,Jefferson,2,75,2_North Central,11542
7479,Florida,Duval,3,36,3_Northeast,11558
7754,Florida,Madison,2,90,2_North Central,11542
7692,Florida,Jefferson,2,75,2_North Central,11542
7799,Florida,Leon,2,86,2_North Central,11542
7029,Florida,Suwannee,2,153,2_North Central,11552
7031,Florida,Suwannee,2,153,2_North Central,11552
7484,Florida,Duval,3,5,3_Northeast,11558
7030,Florida,Suwannee,2,153,2_North Central,11552
7756,Florida,Madison,2,208,2_North Central,11547
7483,Florida,Duval,3,37,3_Northeast,11558
7027,Florida,Suwannee,2,153,2_North Central,11552
7485,Florida,Duval,3,37,3_Northeast,11558
7481,Florida,Duval,3,5,3_Northeast,11559
7478,Florida,Duval,3,5,3_Northeast,11559
6893,Florida,Columbia,2,31,2_North Central,11553
7482,Florida,Duval,3,9,3_Northeast,11559
7487,Florida,Duval,3,5,3_Northeast,11558
7490,Florida,Duval,3,5,3_Northeast,11558
8035,Florida,Nassau,3,110,3_Northeast,11557
7653,Florida,Bay,1,6,1_Northwest,11525
7753,Florida,Madison,2,90,2_North Central,11547
7480,Florida,Duval,3,5,3_Northeast,11558
7806,Florida,Leon,2,86,2_North Central,11540
7652,Florida,Bay,1,6,1_Northwest,11520
7649,Florida,Bay,1,6,1_Northwest,11525
7062,Florida,Liberty,1,89,1_Northwest,11530
7471,Florida,Duval,3,37,3_Northeast,11558
7488,Florida,Duval,3,37,3_Northeast,11558
7489,Florida,Duval,3,37,3_Northeast,11558
7803,Florida,Leon,2,86,2_North Central,11540
7492,Florida,Duval,3,5,3_Northeast,11558
7997,Florida,Hamilton,2,53,2_North Central,11552
8000,Florida,Hamilton,2,53,2_North Central,11552
7998,Florida,Hamilton,2,53,2_North Central,11552
8077,Florida,Walton,1,161,1_Northwest,11520
7728,Florida,Calhoun,1,18,1_Northwest,11529
7495,Florida,Duval,3,37,3_Northeast,11558
7496,Florida,Duval,3,5,3_Northeast,11558
7491,Florida,Duval,3,37,3_Northeast,11558
7493,Florida,Duval,3,5,3_Northeast,11558
7500,Florida,Duval,3,5,3_Northeast,11558
7630,Florida,Bay,1,7,1_Northwest,11525
7760,Florida,Madison,2,208,2_North Central,11547
7497,Florida,Duval,3,5,3_Northeast,11559
7503,Florida,Duval,3,5,3_Northeast,11558
7504,Florida,Duval,3,5,3_Northeast,11558
7498,Florida,Duval,3,5,3_Northeast,11558
7501,Florida,Duval,3,5,3_Northeast,11558
7802,Florida,Leon,2,86,2_North Central,11540
7808,Florida,Leon,2,87,2_North Central,11540
7807,Florida,Leon,2,86,2_North Central,11528
7755,Florida,Madison,2,90,2_North Central,11544
7805,Florida,Leon,2,86,2_North Central,11528
7499,Florida,Duval,3,5,3_Northeast,11558
7758,Florida,Madison,2,208,2_North Central,11547
7502,Florida,Duval,3,37,3_Northeast,11558
7505,Florida,Duval,3,5,3_Northeast,11558
7508,Florida,Duval,3,5,3_Northeast,11558
7507,Florida,Duval,3,5,3_Northeast,11558
7063,Florida,Liberty,2,89,2_North Central,11528
7506,Florida,Duval,3,5,3_Northeast,11558
7809,Florida,Leon,2,87,2_North Central,11540
7696,Florida,Jefferson,2,75,2_North Central,11542
7694,Florida,Jefferson,2,75,2_North Central,11542
7064,Florida,Liberty,1,89,1_Northwest,11528
7817,Florida,Leon,2,87,2_North Central,11540
7686,Florida,Baker,3,4,3_Northeast,11554
7494,Florida,Duval,3,5,3_Northeast,11559
7509,Florida,Duval,3,5,3_Northeast,11559
7816,Florida,Leon,2,87,2_North Central,11540
7695,Florida,Jefferson,2,75,2_North Central,11542
7032,Florida,Suwannee,2,153,2_North Central,11547
7819,Florida,Leon,2,87,2_North Central,11540
7820,Florida,Leon,2,87,2_North Central,11540
7815,Florida,Leon,2,87,2_North Central,11540
7818,Florida,Leon,2,87,2_North Central,11538
8076,Florida,Walton,1,161,1_Northwest,11520
7514,Florida,Duval,3,5,3_Northeast,11558
7515,Florida,Duval,3,5,3_Northeast,11558
7510,Florida,Duval,3,5,3_Northeast,11558
8080,Florida,Walton,1,161,1_Northwest,11515
8078,Florida,Walton,1,161,1_Northwest,11520
7810,Florida,Leon,2,85,2_North Central,11540
7033,Florida,Suwannee,2,153,2_North Central,11552
7822,Florida,Leon,2,85,2_North Central,11540
7814,Florida,Leon,2,85,2_North Central,11542
7513,Florida,Duval,3,5,3_Northeast,11558
7763,Florida,Madison,2,90,2_North Central,11544
7813,Florida,Leon,2,87,2_North Central,11540
